bestfoodyn,etc,foodCost,foodMaterial,foodNm,lsttmAltrDttm,premiumyn,recommendyn,routeCd,routeNm,seasonMenu,seq,stdRestCd,stdRestNm,svarAddr
Y,,9500,,장군차뚝배기갈비찜,2024-05-07,Y,Y,100,남해선,4,6965,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,,6500,,새우튀김우동,2024-05-07,N,N,100,남해선,4,6966,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,여름계절메뉴,6000,,물냉면,2024-05-07,N,N,100,남해선,s,6967,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,,4500,,휴우동,2024-05-07,N,N,100,남해선,4,8727,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,,4500,,짜슐랭,2024-05-07,Y,N,100,남해선,4,9004,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,"비건메뉴- 두부와 콩고기로 만든 건강식 카츠 입니다,",8500,,단감두부카츠,2024-05-07,Y,N,100,남해선,4,9005,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,,6500,,김치철판볶음밥,2024-05-07,N,N,100,남해선,4,9006,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,오리엔탈그릴 판매중입니다,12000,,갈릭소스막창부채살스테이크,2024-05-07,N,N,100,남해선,4,9024,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,,13000,,데리야끼막창토시살 스테이크,2024-05-07,N,N,100,남해선,4,9025,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,,13000,,데리야끼막창토시살 스테이크,2024-05-07,N,N,100,남해선,4,9026,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,,9500,,스윗소이소스삼겹살 덮밥,2024-05-07,N,N,100,남해선,4,9027,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,오리엔탈그릴에서 판매중,9500,,데리야끼치킨덮밥,2024-05-07,N,N,100,남해선,4,9028,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,치킨파스타,8500,,치킨투움바파스타,2024-05-07,N,N,100,남해선,4,9029,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,삼겹살로 만든 파스타,8500,,삼겹투움바파스타,2024-05-07,N,N,100,남해선,4,9030,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,옛날떡볶이와 참살순대 세트 메뉴입니다,10000,,남도분식 A세트(떡볶이와순대),2024-05-07,N,N,100,남해선,4,9031,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,남도분식 추천메뉴입니다.,5500,,옛날떡볶이,2024-05-07,N,N,100,남해선,4,9032,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,시래기가 들어간 떡볶이 입니다,6500,,시래기떡볶이,2024-05-07,N,N,100,남해선,4,9033,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,,5000,,야채김밥,2024-05-07,N,N,100,남해선,4,9034,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,,5500,,올리브참치김밥,2024-05-07,N,N,100,남해선,4,9035,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,,5500,,시래기소불고기김밥,2024-05-07,N,N,100,남해선,4,9036,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
N,"만두,김말이,고구마 등",6000,,모듬튀김,2024-05-07,N,N,100,남해선,4,9037,64,진영(순천)휴게소,경남 김해시 진영읍우동리(하계로96번길) 68
Y,"다양한 해물이 들어간 국물이 깔끔하고 시원한 된장찌개와  긱종 나물과  강된장이 어우러진  비빔밥의 조화!

된장찌개도 먹고 ~ 비빔밥도 먹고 ~

꿩먹고~ 알먹고 ~

엄마손 맛이 그리워질땐  문산휴게소  엄마손된장찌개 비빔밥  드세요~",9500,,엄마손된장찌개비빔밥,2024-05-07,Y,Y,100,남해선,4,94,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"다이어트가  필요하다고 생각될때~

다진 소고기와  각종 나물이 함께  어우러진 비빔밥.

따닥따닥  소리까지  맛있는 가마솥돌솥 비빔밥 .

추운 겨울에 추천 하는 메뉴입니다.",9500,,가마솥불고기비빔밥,2024-05-07,N,Y,100,남해선,w,172,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"제육볶음과  콩나물을 상추에 싸서 ~한입  크게 드세요~
이것 저것 입맛이 당길때 ~~추천합니다",9500,,흑돼지제육볶음,2024-05-07,Y,Y,100,남해선,4,173,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"양푼이 가득 인심좋게 담아낸 칼칼하고 시원한 동태탕~
동태,  곤이, 두부과  어우러져  얼큰한  국물맛에  고객님들의  사랑을  듬뿍  받는  메뉴입니다.",9000,,동태탕,2024-05-07,Y,Y,100,남해선,4,174,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,11500,,코바코눈꽃등심돈가스,2024-05-07,N,Y,100,남해선,4,177,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,11500,,코바코치즈돈가스,2024-05-07,N,N,100,남해선,4,178,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,5500,,짜장덮밥,2024-05-07,Y,Y,100,남해선,4,188,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,8000,,김치철판볶음밥,2024-05-07,N,Y,100,남해선,4,200,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,8000,,새우철판볶음밥,2024-05-07,N,Y,100,남해선,4,202,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,8000,,소고기철판볶음밥,2024-05-07,N,Y,100,남해선,4,206,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,5500,,자장면,2024-05-07,Y,Y,100,남해선,4,208,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,6500,,꼬지어묵우동,2024-05-07,N,Y,100,남해선,4,222,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,7000,,김치냄비우동,2024-05-07,N,Y,100,남해선,4,223,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,6000,,유부우동,2024-05-07,N,Y,100,남해선,4,224,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,6500,,새우야채튀김우동,2024-05-07,N,Y,100,남해선,4,225,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,5000,,떡라면,2024-05-07,N,Y,100,남해선,4,228,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,주먹밥 + 삼천포라면,6500,,주먹밥세트3,2024-05-07,N,Y,100,남해선,4,229,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,주먹밥+남해마늘라면,6000,,주먹밥세트1,2024-05-07,N,Y,100,남해선,4,233,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,4300,,아메리카노,2024-05-07,N,Y,100,남해선,4,248,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,4000,,프리미엄엣날핫바,2024-05-07,N,Y,100,남해선,4,249,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,3000,,호두과자,2024-05-07,N,Y,100,남해선,4,250,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,3800,,로띠번,2024-05-07,N,N,100,남해선,4,1117,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,9000,,육개장,2024-05-07,N,N,100,남해선,4,1127,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,계절메뉴,6500,,냉모밀,2024-05-07,N,N,100,남해선,s,1530,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"착한 메뉴 시락국

구수한  된장 육수와 시래기과  어우러진  맛있는  국

착한 가격이라  더 맛난 시원한 시락국",6500,,착한시락국밥,2024-05-07,N,N,100,남해선,4,3315,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,화덕에서 구워 겉은 바삭~ 속은 촉촉한 고등어 구이~ 생선 비린냄새  NO~NO~,9000,,화덕생선구이 (고등어),2024-05-07,N,N,100,남해선,4,3316,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
Y,"진주육전과 진주파프리카, 각종 나물에  지역특산품   장마를 첨가한 궁중 비빔밥

다른  음식과 차별화된 식기와 오찬의 명품밥상",9900,,육전마마비빔밥,2024-05-07,N,N,100,남해선,s,3317,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"통영 생굴을 이용한 시원한  굴 국밥~
뚝배기 한그릇에  바다향이 가득한  계절메뉴~",8500,,굴 국 밥,2024-05-07,N,N,100,남해선,w,3318,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,11000,,왕돈가스,2024-05-07,N,N,100,남해선,4,3319,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"건겅식이  필요하다  생각들때~

뚝배기 속 건더기를  먼저 건져드시고  ~ 갓지은  공기밥을  말아서  드시면

든든한  보약  한그릇  . . . .뚝     딱.!",8500,,나비골시래기추어탕,2024-05-07,N,N,100,남해선,4,3328,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,4000,,소떡소떡,2024-05-07,N,N,100,남해선,4,3353,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,바다를 품은 해초와 어우러진 비빔밥! 계절메뉴,8500,"해초, 각종 나물",해초비빔밥,2024-05-07,N,N,100,남해선,s,5635,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,삼천포 남해안에서 잡은멸치를 육수로 우러낸 시원한 국물,6000,,삼천포멸치육수라면,2024-05-07,N,N,100,남해선,4,5681,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,남해특산품인 마늘과 라면의 만남! 한국인과 마늘은 역시는역시군!,4500,,남해마늘라면,2024-05-07,N,N,100,남해선,4,5682,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,실속상품,4000,,EX라면,2024-05-07,N,N,100,남해선,4,5683,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,시원한 냉모밀과 고소한 튀김의 조화 계절메뉴,8000,,냉모밀튀김세트,2024-05-07,N,N,100,남해선,s,5684,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,냉모밀 + 미니돈가스 계절메뉴,9500,,냉모밀미니돈가스세트,2024-05-07,N,N,100,남해선,s,5685,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,비빔모밀면과 돈가스 계절메뉴,9900,,비빔미니돈가스세트,2024-05-07,N,N,100,남해선,s,5686,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,돈가스 + 제육정식,9900,,돈가스제육정식,2024-05-07,N,N,100,남해선,4,5687,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,우동 + 주먹밥,7000,,우동세트정식,2024-05-07,N,N,100,남해선,4,5688,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"매콤한 어묵과 각종 야채의 조합 
 매콤, 달콤한 맛의 조화",4500,"구성 => 밥20g 단무지3g 어묵6g 우엉3g 당근4g 계란6g 
          오이4g 김 1/4장 1셋트(5개)",매콤어묵김밥,2024-05-07,N,N,100,남해선,4,6788,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"돈가스의 바삭함이 특징인 즉석 양배추 돈가스김밥
어른과 아이 누구나 좋아하는 김밥",4000,"김1장, 쌀밥110g 단무지20g 깻잎2장 양배추20g
          돈가스60g 마요네즈10g (돼지고기: 국내산)",양배추 돈가스김밥,2024-05-07,N,N,100,남해선,4,6789,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"우엉을 길게 길이로 슬라이스해서 넣는게 핵심
 풍부한 섬유질 우엉김밥 아삭하고 씹는 맛이 일품",4500,"김1장, 밥110g 맛살13g 어묵6g 단무지15g 당근15g
          시금치25g 우엉35g 계란15g",우엉김밥,2024-05-07,N,N,100,남해선,4,6790,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,속이든든 얼큰한 순두부찌개 얼른와서 먹어보세요~,9000,,얼큰순두부찌개,2024-05-07,N,N,100,남해선,4,7874,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"아이들 ,  어른 누구나 즐겨 먹을 수 있는 찌개 얼른 와서 드세요~",9500,,뚝베기 불고기,2024-05-07,N,N,100,남해선,4,7875,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,고기 듬뿍 고향 맛 그대로 돼지고기 김치찌개 드시러 오세요~,8500,,옛날돼지고기김치찌개,2024-05-07,N,N,100,남해선,4,7876,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"진주지역 농특산물인 단감과 뽕나무 열매인 오디를 활용하여 개발한 메뉴 
아이부터 어른까지 입맛에 딱 맞는 메뉴!!",9500,,오감덮밥,2024-05-07,N,N,100,남해선,4,10203,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,6000,,매운꼬치어묵라면,2024-05-07,N,N,100,남해선,4,12552,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,8900,,추억의도시락라면세트,2024-05-07,N,N,100,남해선,4,12553,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,9900,,떡라면미니돈가스세트,2024-05-07,N,N,100,남해선,4,12554,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,,9000,,소고기따로국밥,2024-05-07,N,N,100,남해선,4,12555,71,문산(순천)휴게소,경남 진주시 문산읍소문리 968-2
N,"누구나 좋아하는 비빔밥을 재료로 한 저염식 식단 "" 새싹삼 힐링비빔밥""
풍성한 힐링채소와 함께 곁들인 새싹삼에 향기, 이와 어울러 지는 강된장에 묘한
매력을 가진 웰빙식단에 맞는 적합한 메뉴",9000,,새싹삼힐링비빔밥,2024-05-07,N,Y,100,남해선,4,1912,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
Y,사천휴게소에서 만든 적당히 매콤한 소스와 건강한 두부의 콜라보로 맛있고 가성비가 좋은 식사를 하실수 있습니다.,7000,,건강버섯두부덮밥,2024-05-07,N,Y,100,남해선,4,1983,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,약간 매콤한 양념과 누구나 좋아하는 돼지고기 제육 덮밥,9000,,옛날제육덮밥,2024-05-07,N,Y,100,남해선,4,1993,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,옛날 할머니가 해준 음식그대로 전라도식 추어탕,9500,,옛날시래기추어탕,2024-05-07,N,N,100,남해선,4,10006,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,옛날 전라도식 추어탕,9000,,시골장터국밥,2024-05-07,N,Y,100,남해선,4,10007,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,고기+비빔밥의 어울려진 든든한 한끼,9000,,강된장고기비빔밥,2024-05-07,N,N,100,남해선,s,10008,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,쭈꾸미 가득 매콤한 쭈꾸미 덮밥,10000,,매콤쭈꾸미덮밥,2024-05-07,N,N,100,남해선,s,10009,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,기름에 빠삭하게 튀겨낸 옛날식 돈까스,9000,,옛날돈까스,2024-05-07,N,Y,100,남해선,4,10010,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,바삭하게 튀겨낸 돈까스속의 치즈 가득,9500,,치즈돈까스,2024-05-07,N,N,100,남해선,4,10011,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
Y,사천휴게소 대표 메뉴,8500,,새싹삼남해흑마늘돈까스,2024-05-07,N,N,100,남해선,4,10012,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,매콤한 육수베이스에 풍덩 순두부,9000,,해물순두부찌개,2024-05-07,N,N,100,남해선,4,10013,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,얼큰칼칼 옛날식 엄마 김치찌개,9000,,시골김치찌개,2024-05-07,N,N,100,남해선,4,10014,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,구순한 된장 베이스에 조개살 풍덩,7000,,옛날된장찌개,2024-05-07,N,N,100,남해선,4,10015,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,뜨거운 맛있는 밥 솥밥 + 갓 구운 제육고기 + 된장찌개 =  든든한 한끼식사,10900,,석쇠제육구이솥밥,2024-05-07,N,N,100,남해선,4,10016,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,뜨거운 맛있는 솥밥 + 갓 구운 돼지갈비 + 된장찌개 =  든든한 한끼식사,12900,,한입돼지갈비솥밥,2024-05-07,N,N,100,남해선,4,10017,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
N,나주식뼈없는 몸보신 갈비탕,12900,,나주식뼈없는갈비탕,2024-05-07,N,N,100,남해선,4,10018,73,사천(부산)휴게소,경남 사천시 곤양면묵곡리(서삼로) 619번길
